hash,msg,deletions,files,date,Path,Project_name,labels,subject,tag,Number of Smells,Smell
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,4,LongBaseClassList
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,28,LongMethod
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,17,LongMessageChain
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,15,MultiplyNestedContainer
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,28,LongParameterList
e2d1cdc17ae42bae4986f0995ceab22a95f137c4,Add,82,1,2019-07-03 22:34:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,e2d1cdc17ae42bae4986f0995ceab22a95f137c4,4,LargeClass
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,4,LongBaseClassList
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,28,LongMethod
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,17,LongMessageChain
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,15,MultiplyNestedContainer
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,28,LongParameterList
6a3002c0fb0bbe657943ba0f9c0803f489adcf82,Add,57,2,2019-07-04 10:22:58+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6a3002c0fb0bbe657943ba0f9c0803f489adcf82,4,LargeClass
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,4,LongBaseClassList
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,28,LongMethod
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,17,LongMessageChain
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,15,MultiplyNestedContainer
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,28,LongParameterList
58731c082b70af329fc671821355fec7b2bb1915,Add,0,1,2019-07-04 10:23:48+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,58731c082b70af329fc671821355fec7b2bb1915,4,LargeClass
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,4,LongBaseClassList
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,28,LongMethod
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,17,LongMessageChain
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,15,MultiplyNestedContainer
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,28,LongParameterList
d54857738db6e3e588d40f7bbf10549d6426dd29,add,34,2,2019-07-04 22:01:46+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d54857738db6e3e588d40f7bbf10549d6426dd29,4,LargeClass
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,4,LongBaseClassList
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,28,LongMethod
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,17,LongMessageChain
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,15,MultiplyNestedContainer
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,28,LongParameterList
4dc7462594d6632212bf039d6b67b5108b824e4b,add,20,2,2019-07-05 06:27:30+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,4dc7462594d6632212bf039d6b67b5108b824e4b,4,LargeClass
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,4,LongBaseClassList
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,28,LongMethod
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,17,LongMessageChain
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,15,MultiplyNestedContainer
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,28,LongParameterList
f4f5d862ca511ab4d01868989e5216ec8d38bf2e,add,12,2,2019-07-05 06:31:38+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,f4f5d862ca511ab4d01868989e5216ec8d38bf2e,4,LargeClass
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,4,LongBaseClassList
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,28,LongMethod
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,17,LongMessageChain
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,15,MultiplyNestedContainer
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,28,LongParameterList
eec977d2b4c1683193de817612186c4f201d5adb,可用版本,168,3,2019-07-05 14:54:43+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,eec977d2b4c1683193de817612186c4f201d5adb,4,LargeClass
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,4,LongBaseClassList
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,28,LongMethod
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,17,LongMessageChain
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,15,MultiplyNestedContainer
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,28,LongParameterList
f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,优化,48,2,2019-07-05 15:21:39+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,f9245c02a7dc9d74ec9b4ddd0d37482b22da7b63,4,LargeClass
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,4,LongBaseClassList
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,28,LongMethod
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,17,LongMessageChain
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,15,MultiplyNestedContainer
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,28,LongParameterList
e2f324f16252d101acb82ad5f9a0bc9a0283d93e,优化了,2,2,2019-07-05 15:37:23+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,e2f324f16252d101acb82ad5f9a0bc9a0283d93e,4,LargeClass
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,4,LongBaseClassList
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,28,LongMethod
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,17,LongMessageChain
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,15,MultiplyNestedContainer
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,28,LongParameterList
3356a4702c34a8fc71daed79911975c27293f52b,add,10,2,2019-07-05 15:56:08+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,3356a4702c34a8fc71daed79911975c27293f52b,4,LargeClass
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,4,LongBaseClassList
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,28,LongMethod
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,17,LongMessageChain
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,15,MultiplyNestedContainer
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,28,LongParameterList
218210427ce93ffe0b2ddb6b0069f889f4f89666,add,5,2,2019-07-05 16:00:52+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,218210427ce93ffe0b2ddb6b0069f889f4f89666,4,LargeClass
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,4,LongBaseClassList
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,28,LongMethod
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,17,LongMessageChain
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,15,MultiplyNestedContainer
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,28,LongParameterList
082b3949a7384f5e0e7050e3fa514af374cc2995,发布FGSM和PGD接口,29,3,2019-07-05 22:48:16+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,082b3949a7384f5e0e7050e3fa514af374cc2995,4,LargeClass
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,4,LongBaseClassList
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,28,LongMethod
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,17,LongMessageChain
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,15,MultiplyNestedContainer
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,28,LongParameterList
dc7545743c6550a7985ff97be0ff0a90f9024101,支持 linf约束,24,3,2019-07-06 07:39:49+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,dc7545743c6550a7985ff97be0ff0a90f9024101,4,LargeClass
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,4,LongBaseClassList
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,28,LongMethod
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,17,LongMessageChain
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,15,MultiplyNestedContainer
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,28,LongParameterList
4ea12e31849f788793df0efe41a151ad82e151d4,更新图片,0,2,2019-07-08 16:32:11+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,4ea12e31849f788793df0efe41a151ad82e151d4,4,LargeClass
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,4,LongBaseClassList
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,28,LongMethod
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,17,LongMessageChain
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,15,MultiplyNestedContainer
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,28,LongParameterList
6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,add,1,3,2019-07-08 16:47:44+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,6c79b2fcd05369f8d52eaf4dfd5e26a83ca8c752,4,LargeClass
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,4,LongBaseClassList
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,28,LongMethod
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,17,LongMessageChain
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,15,MultiplyNestedContainer
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,28,LongParameterList
2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,更新说明  越接近0 越是假脸,1,1,2019-07-08 16:58:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,2fd2a11495f82257bfc3a9d4976c5b4a7c28dac9,4,LargeClass
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,4,LongBaseClassList
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,28,LongMethod
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,17,LongMessageChain
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,15,MultiplyNestedContainer
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,28,LongParameterList
cca0172aa9935e779c56e04c8cefdd5b586686f2,更新图片,0,2,2019-07-08 17:22:22+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['Other'],AdvBox,cca0172aa9935e779c56e04c8cefdd5b586686f2,4,LargeClass
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,4,LongBaseClassList
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,28,LongMethod
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,17,LongMessageChain
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,15,MultiplyNestedContainer
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,28,LongParameterList
d8da645749018f208b867332a7e48401d9963588,add,1,3,2019-07-08 17:26:04+08:00,../../projects/not_well_engineered_projects/AdvBox,AdvBox,['New feature'],AdvBox,d8da645749018f208b867332a7e48401d9963588,4,LargeClass
